,date,state,fips,cases,deaths,New Cases,New Deaths,population
5430,2020-03-21,Florida,12,3.584799343437431e-05,5.161360311231903e-07,9.384291474967098e-06,9.384291474967098e-08,21312211
5431,2020-03-22,Florida,12,4.692145737483549e-05,6.099789458728614e-07,1.1073463940461175e-05,9.384291474967098e-08,21312211
5432,2020-03-23,Florida,12,5.733802091204897e-05,8.445862327470388e-07,1.0416563537213477e-05,2.3460728687417742e-07,21312211
5433,2020-03-24,Florida,12,6.883377796888366e-05,9.384291474967097e-07,1.1495757056834694e-05,9.384291474967098e-08,21312211
5434,2020-03-25,Florida,12,9.248219248580075e-05,1.0791935196212162e-06,2.3648414516917086e-05,1.4076437212450646e-07,21312211
5435,2020-03-26,Florida,12,0.00011627137137484234,1.360722263870229e-06,2.3789178889041593e-05,2.815287442490129e-07,21312211
5436,2020-03-27,Florida,12,0.0001500548206847239,2.1583870392424323e-06,3.378344930988155e-05,7.976647753722032e-07,21312211
5437,2020-03-28,Florida,12,0.0001894688448795857,2.627601612990787e-06,3.941402419486181e-05,4.6921457374835485e-07,21312211
5438,2020-03-29,Florida,12,0.00023193276380381183,2.815287442490129e-06,4.246391892422612e-05,1.8768582949934196e-07,21312211
5439,2020-03-30,Florida,12,0.0002672176997496881,3.378344930988155e-06,3.5284935945876285e-05,5.630574884980258e-07,21312211
5440,2020-03-31,Florida,12,0.00031634446562114085,3.988323876861017e-06,4.9126765871452754e-05,6.099789458728614e-07,21312211
5441,2020-04-01,Florida,12,0.0003645328023450969,4.692145737483549e-06,4.8188336723956044e-05,7.038218606225323e-07,21312211
5442,2020-04-02,Florida,12,0.0004222931163735194,6.75668986197631e-06,5.7760314028422483e-05,2.0645441244927613e-06,21312211
5443,2020-04-03,Florida,12,0.0004814141526658121,7.929726296347198e-06,5.912103629229272e-05,1.1730364343708872e-06,21312211
5444,2020-04-04,Florida,12,0.000541332853733477,9.102762730718084e-06,5.991870106766492e-05,1.1730364343708872e-06,21312211
5445,2020-04-05,Florida,12,0.0005791046269202196,1.0322720622463808e-05,3.7771773186742565e-05,1.2199578917457227e-06,21312211
5446,2020-04-06,Florida,12,0.0006391171709026342,1.1871128715833379e-05,6.001254398241459e-05,1.5484080933695712e-06,21312211
5447,2020-04-07,Florida,12,0.0006915753602477002,1.3841829925576469e-05,5.245818934506607e-05,1.9707012097430907e-06,21312211
5448,2020-04-08,Florida,12,0.0007361976662111688,1.5108709274697026e-05,4.462230596346855e-05,1.2668793491205582e-06,21312211
5449,2020-04-09,Florida,12,0.0007891719915873581,1.736093922868913e-05,5.297432537618927e-05,2.2522299539921034e-06,21312211
5450,2020-04-10,Florida,12,0.0008427093744520454,1.9613169182681235e-05,5.353738286468729e-05,2.2522299539921034e-06,21312211
5451,2020-04-11,Florida,12,0.0008904754180596279,2.088004853180179e-05,4.776604360758253e-05,1.2668793491205582e-06,21312211
5452,2020-04-12,Florida,12,0.0009316255361773586,2.1583870392424323e-05,4.115011811773072e-05,7.038218606225323e-07,21312211
5453,2020-04-13,Florida,12,0.0009858667409026684,2.3366885772668073e-05,5.424120472530982e-05,1.7830153802437486e-06,21312211
5454,2020-04-14,Florida,12,0.0010144419084439432,2.6745230703656227e-05,2.8575167541274813e-05,3.378344930988155e-06,21312211
5455,2020-04-15,Florida,12,0.0010569527488255442,2.8762853370774155e-05,4.251084038160095e-05,2.017622667117926e-06,21312211
5456,2020-04-16,Florida,12,0.0010947714434696616,3.129661206901527e-05,3.7818694644117404e-05,2.5337586982411165e-06,21312211
5457,2020-04-17,Florida,12,0.001161071462740304,3.401805659675573e-05,6.630001927064255e-05,2.721444527740458e-06,21312211
5458,2020-04-18,Florida,12,0.0011957464197403075,3.505032865900211e-05,3.467495700000343e-05,1.0322720622463806e-06,21312211
5459,2020-04-19,Florida,12,0.0012343158577024223,3.6270286550747835e-05,3.856943796211477e-05,1.2199578917457227e-06,21312211
5460,2020-04-20,Florida,12,0.0012692254219893,3.856943796211477e-05,3.49095642868776e-05,2.299151411366939e-06,21312211
5461,2020-04-21,Florida,12,0.0013072787239202916,4.0633982086607535e-05,3.805330193099158e-05,2.0645441244927613e-06,21312211
5462,2020-04-22,Florida,12,0.001327924165165219,4.344926952909766e-05,2.0645441244927616e-05,2.815287442490129e-06,21312211
5463,2020-04-23,Florida,12,0.0013907519965901238,4.626455697158779e-05,6.282783142490471e-05,2.815287442490129e-06,21312211
5464,2020-04-24,Florida,12,0.0014322774863668533,4.903292295670308e-05,4.1525489776729406e-05,2.7683659851152937e-06,21312211
5465,2020-04-25,Florida,12,0.001446635452323553,4.9455216073076606e-05,1.435796595669966e-05,4.222931163735194e-07,21312211
5466,2020-04-26,Florida,12,0.0014789643364548145,5.034672376319848e-05,3.232888413126165e-05,8.915076901218743e-07,21312211
5467,2020-04-27,Florida,12,0.0015075864254534641,5.1003624166446175e-05,2.8622088998649648e-05,6.569004032476968e-07,21312211
5468,2020-04-28,Florida,12,0.0015408068172748477,5.489810512855752e-05,3.322039182138352e-05,3.894480962111346e-06,21312211
5469,2020-04-29,Florida,12,0.0015570885629839157,5.7056492167799954e-05,1.6281745709067913e-05,2.1583870392424323e-06,21312211
5470,2020-04-30,Florida,12,0.0015804554487565837,5.944948649391656e-05,2.3366885772668073e-05,2.39299432611661e-06,21312211
5471,2020-05-01,Florida,12,0.0016291130000542881,6.1607873533159e-05,4.86575512977044e-05,2.1583870392424323e-06,21312211
5472,2020-05-02,Florida,12,0.0016636002712247923,6.395394640190077e-05,3.4487271170504085e-05,2.3460728687417744e-06,21312211
5473,2020-05-03,Florida,12,0.001692456967510316,6.46577682625233e-05,2.8856696285523826e-05,7.038218606225323e-07,21312211
5474,2020-05-04,Florida,12,0.0017308856411003062,6.559619741002001e-05,3.842867358999026e-05,9.384291474967097e-07,21312211
5475,2020-05-05,Florida,12,0.001756317070997467,6.897454234100817e-05,2.5431429897160833e-05,3.378344930988155e-06,21312211
5476,2020-05-06,Florida,12,0.0017827338514994995,7.216520144249699e-05,2.641678050203238e-05,3.190659101488813e-06,21312211
5477,2020-05-07,Florida,12,0.0018214909752911135,7.502741034236195e-05,3.8757123791614114e-05,2.8622088998649647e-06,21312211
5478,2020-05-08,Florida,12,0.0018388988359771775,7.82649909012256e-05,1.7407860686063965e-05,3.2375805588636485e-06,21312211
5479,2020-05-09,Florida,12,0.0018765298447917956,8.042337794046802e-05,3.763100881461806e-05,2.1583870392424323e-06,21312211
5480,2020-05-10,Florida,12,0.0019044481119298228,8.070490668471704e-05,2.7918267138027115e-05,2.815287442490129e-07,21312211
5481,2020-05-11,Florida,12,0.0019225597944765092,8.136180708796473e-05,1.8111682546686498e-05,6.569004032476968e-07,21312211
5482,2020-05-12,Florida,12,0.0019667128858662296,8.34263512124575e-05,4.4153091389720196e-05,2.0645441244927613e-06,21312211
5483,2020-05-13,Florida,12,0.001989188263948776,8.56785811664496e-05,2.2475378082546198e-05,2.2522299539921034e-06,21312211
5484,2020-05-14,Florida,12,0.002027100801507643,8.793081112044171e-05,3.7912537558867075e-05,2.2522299539921034e-06,21312211
5485,2020-05-15,Florida,12,0.00207064391395149,8.990151233018479e-05,4.354311244384733e-05,1.9707012097430907e-06,21312211
5486,2020-05-16,Florida,12,0.0021022220547647543,9.210682082680207e-05,3.157814081326428e-05,2.205308496617268e-06,21312211
5487,2020-05-17,Florida,12,0.0021386800271450015,9.252911394317558e-05,3.645797238024718e-05,4.222931163735194e-07,21312211
5488,2020-05-18,Florida,12,0.002178750951743111,9.365522892017163e-05,4.007092459810951e-05,1.1261149769960517e-06,21312211
5489,2020-05-19,Florida,12,0.0022023055233452785,9.623590907578759e-05,2.3554571602167415e-05,2.580680155615952e-06,21312211
5490,2020-05-20,Florida,12,0.0022270331313818167,9.830045320028034e-05,2.4727608036538303e-05,2.0645441244927613e-06,21312211
5491,2020-05-21,Florida,12,0.0022835265660611187,0.00010055268315427245,5.649343467930193e-05,2.2522299539921034e-06,21312211
5492,2020-05-22,Florida,12,0.002319937616983991,0.00010271107019351489,3.641105092287234e-05,2.1583870392424323e-06,21312211
5493,2020-05-23,Florida,12,0.00235165652216938,0.0001047286928606328,3.171890518538879e-05,2.017622667117926e-06,21312211
5494,2020-05-24,Florida,12,0.002386378400626758,0.00010491637869013215,3.472187845737826e-05,1.8768582949934196e-07,21312211
5495,2020-05-25,Florida,12,0.0024276223616592385,0.00010562020055075468,4.124396103248039e-05,7.038218606225323e-07,21312211
5496,2020-05-26,Florida,12,0.0024515053834630296,0.00010594865075237853,2.3883021803791264e-05,3.284502016238484e-07,21312211
5497,2020-05-27,Florida,12,0.0024692886158080925,0.00010876393819486867,1.778323234506265e-05,2.815287442490129e-06,21312211
5498,2020-05-28,Florida,12,0.00249983448455911,0.00011087540377673626,3.05458687510179e-05,2.111465581867597e-06,21312211
5499,2020-05-29,Florida,12,0.0025567032908974108,0.0001131745551881032,5.686880633830061e-05,2.299151411366939e-06,21312211
5500,2020-05-30,Florida,12,0.0026001994818838836,0.0001147698847388476,4.34961909864725e-05,1.5953295507444065e-06,21312211
5501,2020-05-31,Florida,12,0.002634874438883887,0.00011495757056834694,3.467495700000343e-05,1.8768582949934196e-07,21312211
5502,2020-06-01,Florida,12,0.0026661710509529022,0.00011537986368472046,3.129661206901527e-05,4.222931163735194e-07,21312211
5503,2020-06-02,Florida,12,0.0026951215901531754,0.00011866436570095895,2.8950539200273497e-05,3.284502016238484e-06,21312211
5504,2020-06-03,Florida,12,0.002756917149515834,0.00012035353816645303,6.179555936265834e-05,1.6891724654940775e-06,21312211
5505,2020-06-04,Florida,12,0.0028234986975307253,0.00012227731791882127,6.658154801489155e-05,1.923779752368255e-06,21312211
5506,2020-06-05,Florida,12,0.0028847311994048856,0.00012476415515968756,6.123250187416031e-05,2.486837240866281e-06,21312211
5507,2020-06-06,Florida,12,0.0029443214502709266,0.00012607795596618294,5.959025086604107e-05,1.3138008064953936e-06,21312211
5508,2020-06-07,Florida,12,0.0029996887699732327,0.00012664101345468098,5.5367319702305875e-05,5.630574884980258e-07,21312211
5509,2020-06-08,Florida,12,0.003045014897797324,0.000127204070943179,4.532612782409108e-05,5.630574884980258e-07,21312211
5510,2020-06-09,Florida,12,0.0030964408150801434,0.0001296909081840453,5.142591728281969e-05,2.486837240866281e-06,21312211
5511,2020-06-10,Florida,12,0.003160770133141043,0.00013138008064953935,6.432931806089945e-05,1.6891724654940775e-06,21312211
5512,2020-06-11,Florida,12,0.0032404427677635134,0.00013358538914615663,7.967263462247066e-05,2.205308496617268e-06,21312211
5513,2020-06-12,Florida,12,0.0033296873796904505,0.00013494611141002687,8.92446119269371e-05,1.360722263870229e-06,21312211
5514,2020-06-13,Florida,12,0.003450791661174901,0.00013719834136401897,0.0001211042814844504,2.2522299539921034e-06,21312211
5515,2020-06-14,Florida,12,0.0035453853192425693,0.000137479870108268,9.459365806766834e-05,2.815287442490129e-07,21312211
5516,2020-06-15,Florida,12,0.00362787324130753,0.00013780832030989182,8.248792206496079e-05,3.284502016238484e-07,21312211
5517,2020-06-16,Florida,12,0.0037584556571816975,0.00014038900046550777,0.00013058241587416715,2.580680155615952e-06,21312211
5518,2020-06-17,Florida,12,0.003880920660930018,0.00014156203689987866,0.00012246500374832062,1.1730364343708872e-06,21312211
5519,2020-06-18,Florida,12,0.004031397774731115,0.0001435796595669966,0.00015047711380109741,2.017622667117926e-06,21312211
5520,2020-06-19,Florida,12,0.0042107315848177364,0.00014559728223411452,0.00017933381008662124,2.017622667117926e-06,21312211
5521,2020-06-20,Florida,12,0.004400716565728446,0.00014747414052910794,0.0001899849809107089,1.8768582949934194e-06,21312211
5522,2020-06-21,Florida,12,0.004564660137796121,0.00014827180530448014,0.00016394357206767518,7.976647753722032e-07,21312211
5523,2020-06-22,Florida,12,0.004701952322074889,0.00014883486279297815,0.00013729218427876864,5.630574884980258e-07,21312211
5524,2020-06-23,Florida,12,0.004856136231008599,0.00015188475752234249,0.00015418390893370942,3.049894729364307e-06,21312211
5525,2020-06-24,Florida,12,0.0051147203826013175,0.0001539023801894604,0.0002585841515927184,2.017622667117926e-06,21312211
5526,2020-06-25,Florida,12,0.005349515355304994,0.00015606076722870284,0.00023479497270367678,2.1583870392424323e-06,21312211
5527,2020-06-26,Florida,12,0.005769087027150773,0.0001578907040663214,0.0004195716718457789,1.829936837618584e-06,21312211
5528,2020-06-27,Florida,12,0.006218829196088571,0.00015901681904331746,0.00044974216893779815,1.1261149769960517e-06,21312211
5529,2020-06-28,Florida,12,0.006619069227495918,0.0001603775413071877,0.0004002400314073467,1.360722263870229e-06,21312211
5530,2020-06-29,Florida,12,0.006866157622031801,0.00016169134211368308,0.0002470883945358837,1.3138008064953936e-06,21312211
5531,2020-06-30,Florida,12,0.007152050061816674,0.00016441278664142356,0.00028589243978487263,2.721444527740458e-06,21312211
5532,2020-07-01,Florida,12,0.007459995586567719,0.00016652425222329114,0.0003079455247510453,2.111465581867597e-06,21312211
5533,2020-07-02,Florida,12,0.007934324599169932,0.0001696679898674051,0.0004743290126022119,3.143737644113978e-06,21312211
5534,2020-07-03,Florida,12,0.00837951538674237,0.0001728117275115191,0.0004451907875724391,3.143737644113978e-06,21312211
5535,2020-07-04,Florida,12,0.008917141445343236,0.00017365631374426614,0.000537626058600865,8.445862327470388e-07,21312211
5536,2020-07-05,Florida,12,0.009389124385076705,0.00017501703600813638,0.00047198293973347015,1.360722263870229e-06,21312211
5537,2020-07-06,Florida,12,0.009686418739003663,0.00017722234450475363,0.00029729435392695765,2.205308496617268e-06,21312211
5538,2020-07-07,Florida,12,0.010031150686336579,0.00018017839631936827,0.00034473194733291635,2.9560518146146358e-06,21312211
5539,2020-07-08,Florida,12,0.010499849124053811,0.00018243062627336037,0.0004686984377172317,2.2522299539921034e-06,21312211
5540,2020-07-09,Florida,12,0.010919092345697967,0.00018806120115834064,0.0004192432216441551,5.630574884980258e-06,21312211
5541,2020-07-10,Florida,12,0.01145554536786446,0.00019242489669420032,0.0005364530221664941,4.3636955358597e-06,21312211
5542,2020-07-11,Florida,12,0.011941651666267756,0.0001968824351448097,0.00048610629840329566,4.457538450609371e-06,21312211
5543,2020-07-12,Florida,12,0.01265954996410274,0.0001989939007266773,0.0007178982978349829,2.111465581867597e-06,21312211
5544,2020-07-13,Florida,12,0.013251886442002663,0.00020063615173479654,0.0005923364778999231,1.642251008119242e-06,21312211
5545,2020-07-14,Florida,12,0.0136832823211069,0.00020682978410827482,0.0004313958791042375,6.193632373478285e-06,21312211
5546,2020-07-15,Florida,12,0.0141609896786401,0.0002120849873342564,0.0004777073575332001,5.255203225981574e-06,21312211
5547,2020-07-16,Florida,12,0.014816247830879677,0.00021940473468473075,0.0006552581522395775,7.319747350474336e-06,21312211
5548,2020-07-17,Florida,12,0.015354249261139541,0.00022541068122870967,0.0005380014302598637,6.0059465439789426e-06,21312211
5549,2020-07-18,Florida,12,0.015838854072906843,0.0002296336123924449,0.0004846048117673009,4.222931163735194e-06,21312211
5550,2020-07-19,Florida,12,0.01642434001803004,0.00023371577918405556,0.0005854859451231972,4.082166791610687e-06,21312211
5551,2020-07-20,Florida,12,0.016909836337487463,0.00023793871034779075,0.0004854963194574228,4.222931163735194e-06,21312211
5552,2020-07-21,Florida,12,0.017352774895105907,0.0002442261856360187,0.000442938557618447,6.287475288227956e-06,21312211
5553,2020-07-22,Florida,12,0.017811901355518675,0.00025074826821112087,0.0004591264604127652,6.5220825751021325e-06,21312211
5554,2020-07-23,Florida,12,0.018292799372153362,0.00025886568033696737,0.0004808980166346889,8.117412125846539e-06,21312211
5555,2020-07-24,Florida,12,0.018876689987725816,0.0002652000770825702,0.0005838906155724528,6.334396745602791e-06,21312211
5556,2020-07-25,Florida,12,0.019449084846241433,0.00027101833779704976,0.0005723948585156181,5.8182607144796005e-06,21312211
5557,2020-07-26,Florida,12,0.019887518943951896,0.0002746312900149121,0.0004384340977104628,3.6129522178623326e-06,21312211
5558,2020-07-27,Florida,12,0.020304744542928934,0.00027824424223277445,0.00041722559897703715,3.6129522178623326e-06,21312211
5559,2020-07-28,Florida,12,0.020737829594498665,0.0002869716333044938,0.00043308505156973155,8.7273910717194e-06,21312211
5560,2020-07-29,Florida,12,0.02118104968086136,0.0002971066680974583,0.000443220086362696,1.0135034792964466e-05,21312211
5561,2020-07-30,Florida,12,0.021648199710485223,0.00030897779681329166,0.0004671500296238621,1.1871128715833379e-05,21312211
5562,2020-07-31,Florida,12,0.02207082127706037,0.0003210366113586244,0.0004226215665751432,1.205881454533272e-05,21312211
5563,2020-08-01,Florida,12,0.022523237969068532,0.00032943555222871994,0.00045241669200816374,8.398940870095552e-06,21312211
5564,2020-08-02,Florida,12,0.022856568002259364,0.00033234468258595975,0.0003333300331908313,2.9091303572398002e-06,21312211
5565,2020-08-03,Florida,12,0.02307953876770458,0.00033576994897432276,0.00022297076544521824,3.4252663883629906e-06,21312211
5566,2020-08-04,Florida,12,0.023335073024567936,0.00034726570603115745,0.00025553425686335407,1.1495757056834694e-05,21312211
5567,2020-08-05,Florida,12,0.02358887118750842,0.00035782303394049544,0.00025379816294048517,1.0557327909337984e-05,21312211
5568,2020-08-06,Florida,12,0.02394782033642591,0.0003634536088254757,0.00035894914891749147,5.630574884980258e-06,21312211
5569,2020-08-07,Florida,12,0.024308458657808896,0.00037189947115294606,0.00036063832138298553,8.445862327470387e-06,21312211
5570,2020-08-08,Florida,12,0.024707384888409747,0.00038043917639516615,0.0003989262306008513,8.539705242220058e-06,21312211
5571,2020-08-09,Florida,12,0.0249996586463976,0.00038405212861302845,0.00029227375798785023,3.6129522178623326e-06,21312211
5572,2020-08-10,Florida,12,0.02519461730179004,0.0003883219812341385,0.00019495865539244145,4.269852621110029e-06,21312211
5573,2020-08-11,Florida,12,0.025468216319742706,0.0004012723034695931,0.00027359901795266574,1.2950322235454594e-05,21312211
5574,2020-08-12,Florida,12,0.025848702417595248,0.0004112196524330582,0.000380486097852541,9.947348963465124e-06,21312211
5575,2020-08-13,Florida,12,0.02614130462578472,0.00041816402812453385,0.0002926022081894741,6.944375691475652e-06,21312211
5576,2020-08-14,Florida,12,0.02642977774572521,0.00042886212040599633,0.00028847311994048856,1.069809228146249e-05,21312211
5577,2020-08-15,Florida,12,0.026727822842970164,0.0004384340977104628,0.000298045097244955,9.57197730446644e-06,21312211
5578,2020-08-16,Florida,12,0.026905139030389668,0.0004434546936495702,0.00017731618741950332,5.0205959391073975e-06,21312211
5579,2020-08-17,Florida,12,0.027030794693239477,0.0004475368604411809,0.00012565566284980943,4.082166791610687e-06,21312211
5580,2020-08-18,Florida,12,0.027210879246644094,0.00045781265960626987,0.0001800845534046186,1.0275799165088973e-05,21312211
5581,2020-08-19,Florida,12,0.027403961043741543,0.0004659769931894912,0.00019308179709744803,8.164333583221374e-06,21312211
5582,2020-08-20,Florida,12,0.02761768828208392,0.000471466803702347,0.00021372723834237566,5.489810512855752e-06,21312211
5583,2020-08-21,Florida,12,0.02783746838842765,0.0004770504571299524,0.00021978010634372944,5.583653427605423e-06,21312211
5584,2020-08-22,Florida,12,0.028039746791170564,0.000482024131611685,0.00020227840274291578,4.973674481732562e-06,21312211
5585,2020-08-23,Florida,12,0.028179291205403325,0.0004844171259378016,0.00013954441423276074,2.39299432611661e-06,21312211
5586,2020-08-24,Florida,12,0.028285239856155702,0.0004877954708687897,0.00010594865075237853,3.378344930988155e-06,21312211
5587,2020-08-25,Florida,12,0.02841066091171864,0.0004963820975683847,0.00012542105556293527,8.586626699594894e-06,21312211
5588,2020-08-26,Florida,12,0.02856174800446561,0.0005035610805467345,0.00015108709274697026,7.17898297834983e-06,21312211
5589,2020-08-27,Florida,12,0.028715134248623948,0.0005098954772923373,0.0001533862441583372,6.334396745602791e-06,21312211
5590,2020-08-28,Florida,12,0.028894139608508944,0.0005140714869986976,0.00017900535988499738,4.176009706360358e-06,21312211
5591,2020-08-29,Florida,12,0.029044147507736293,0.0005210158626901732,0.00015000789922734907,6.944375691475652e-06,21312211
5592,2020-08-30,Florida,12,0.029165345632135492,0.000521672763093421,0.00012119812439920006,6.569004032476968e-07,21312211
5593,2020-08-31,Florida,12,0.029253792579287057,0.0005248634221949098,8.844694715156489e-05,3.190659101488813e-06,21312211
5594,2020-09-01,Florida,12,0.029608941090157187,0.000533637734724004,0.0003551485108701298,8.774312529094236e-06,21312211
5595,2020-09-02,Florida,12,0.02972164643077154,0.0005395967598106081,0.00011270534061435484,5.959025086604107e-06,21312211
5596,2020-09-03,Florida,12,0.02988920295505708,0.0005465880569594586,0.00016755652428553753,6.991297148850488e-06,21312211
5597,2020-09-04,Florida,12,0.030039257775741804,0.0005512802026969422,0.0001500548206847239,4.692145737483549e-06,21312211
5598,2020-09-05,Florida,12,0.0302108026239042,0.0005541424115968071,0.00017154484816239853,2.8622088998649647e-06,21312211
5599,2020-09-06,Florida,12,0.03033110924061328,0.0005559254269770508,0.00012030661670907818,1.7830153802437486e-06,21312211
5600,2020-09-07,Florida,12,0.030417350879268227,0.0005569576990392972,8.624163865494763e-05,1.0322720622463806e-06,21312211
5601,2020-09-08,Florida,12,0.030502888696062554,0.00055902224316379,8.553781679432509e-05,2.0645441244927613e-06,21312211
5602,2020-09-09,Florida,12,0.030599359212425216,0.0005684065346387571,9.647051636266177e-05,9.384291474967098e-06,21312211
5603,2020-09-10,Florida,12,0.030720557336824415,0.0005783069621448474,0.00012119812439920006,9.900427506090288e-06,21312211
5604,2020-09-11,Florida,12,0.030891820656242564,0.0005865651386428184,0.00017126331941814954,8.258176497971045e-06,21312211
5605,2020-09-12,Florida,12,0.03104150010526829,0.0005911634414655523,0.0001496794490257252,4.598302822733878e-06,21312211
5606,2020-09-13,Florida,12,0.031155190796487518,0.0005915388131245509,0.00011369069121922639,3.753716589986839e-07,21312211
5607,2020-09-14,Florida,12,0.03123664644649023,0.0005931341426752955,8.145565000271441e-05,1.5953295507444065e-06,21312211
5608,2020-09-15,Florida,12,0.031382853707670216,0.0005999377539946465,0.0001462072611799874,6.803611319351146e-06,21312211
5609,2020-09-16,Florida,12,0.031493353739787955,0.0006070698155156215,0.00011050003211773758,7.132061520974994e-06,21312211
5610,2020-09-17,Florida,12,0.031646083083543046,0.0006139672697497223,0.00015272934375508952,6.897454234100817e-06,21312211
5611,2020-09-18,Florida,12,0.03179641943297202,0.0006204893523248245,0.0001503363494289729,6.5220825751021325e-06,21312211
5612,2020-09-19,Florida,12,0.03196406980017231,0.0006233984826820643,0.0001676503672002872,2.9091303572398002e-06,21312211
5613,2020-09-20,Florida,12,0.03208235879421426,0.0006238207757984378,0.00011828899404196027,4.222931163735194e-07,21312211
5614,2020-09-21,Florida,12,0.03216142144989086,0.0006248061264033094,7.90626556765978e-05,9.853506048715453e-07,21312211
5615,2020-09-22,Florida,12,0.032277317449606706,0.000629451350683418,0.00011589599971584365,4.645224280108713e-06,21312211
5616,2020-09-23,Florida,12,0.03239884402420753,0.0006389294850731349,0.00012152657460082391,9.478134389716769e-06,21312211
5617,2020-09-24,Florida,12,0.03251807144739699,0.0006472345830284807,0.00011922742318945698,8.30509795534588e-06,21312211
5618,2020-09-25,Florida,12,0.03265165683654314,0.0006528651579134609,0.00013358538914615663,5.630574884980258e-06,21312211
5619,2020-09-26,Florida,12,0.03278280230990581,0.0006578857538525683,0.0001311454733626652,5.0205959391073975e-06,21312211
5620,2020-09-27,Florida,12,0.03287110849268525,0.0006583549684263168,8.830618277944039e-05,4.6921457374835485e-07,21312211
5621,2020-09-28,Florida,12,0.032905736528227876,0.0006585895757131909,3.462803554262859e-05,2.3460728687417742e-07,21312211
5622,2020-09-29,Florida,12,0.03305898200801409,0.0006635632501949234,0.0001532454797862127,4.973674481732562e-06,21312211
5623,2020-09-30,Florida,12,0.03315038500698027,0.0006717275837781449,9.140299896617953e-05,8.164333583221374e-06,21312211
5624,2020-10-01,Florida,12,0.03327369459696134,0.0006776866088647489,0.00012330958998106766,5.959025086604107e-06,21312211
5625,2020-10-02,Florida,12,0.0333985056735784,0.0006828479691759809,0.0001248110766170624,5.161360311231904e-06,21312211
5626,2020-10-03,Florida,12,0.033529275775282065,0.0006863201570217187,0.0001307701017036665,3.472187845737826e-06,21312211
5627,2020-10-04,Florida,12,0.03361692505765826,0.0006883377796888366,8.764928237619269e-05,2.017622667117926e-06,21312211
5628,2020-10-05,Florida,12,0.03368331891984365,0.0006902615594412049,6.639386218539221e-05,1.923779752368255e-06,21312211
5629,2020-10-06,Florida,12,0.03378893912039441,0.0006928422395968208,0.00010562020055075468,2.580680155615952e-06,21312211
5630,2020-10-07,Florida,12,0.03391009032333623,0.0006992704792571732,0.00012115120294182523,6.4282396603524614e-06,21312211
5631,2020-10-08,Florida,12,0.03406521266141744,0.0007069655982666463,0.00015512233808120612,7.69511900947302e-06,21312211
5632,2020-10-09,Florida,12,0.03420166025946346,0.0007125023302368769,0.0001364475980460216,5.536731970230587e-06,21312211
5633,2020-10-10,Florida,12,0.03420166025946346,0.0007125023302368769,0.0,0.0,21312211
5634,2020-10-11,Florida,12,0.034463012777041294,0.0007208543496495976,0.0002613525175778337,8.352019412720716e-06,21312211
5635,2020-10-12,Florida,12,0.03453494337119692,0.0007231065796035897,7.19305941556228e-05,2.2522299539921034e-06,21312211
5636,2020-10-13,Florida,12,0.034662804342543346,0.0007286902330311951,0.0001278609713464267,5.583653427605423e-06,21312211
5637,2020-10-14,Florida,12,0.034798078904155,0.0007316932063031846,0.00013527456161165072,3.0029732719894713e-06,21312211
5638,2020-10-15,Florida,12,0.03495554731510494,0.0007383091317930364,0.0001574684109499479,6.6159254898518035e-06,21312211
5639,2020-10-16,Florida,12,0.03511737942159075,0.0007427197487862709,0.0001618321064858076,4.410616993234536e-06,21312211
5640,2020-10-17,Florida,12,0.03530712979521458,0.0007468019155778816,0.0001897503736238347,4.082166791610687e-06,21312211
5641,2020-10-18,Florida,12,0.03542626337548929,0.0007491479884466234,0.0001191335802747073,2.3460728687417744e-06,21312211
5642,2020-10-19,Florida,12,0.03550635830322813,0.0007516817471448646,8.009492773884417e-05,2.5337586982411165e-06,21312211
5643,2020-10-20,Florida,12,0.035678184680134784,0.0007556231495643507,0.00017182637690664755,3.941402419486181e-06,21312211
5644,2020-10-21,Florida,12,0.03577878428474643,0.0007605499025887084,0.00010059960461164729,4.926753024357726e-06,21312211
5645,2020-10-22,Florida,12,0.03603957374483577,0.000763224425659074,0.00026078946008933565,2.6745230703656226e-06,21312211
5646,2020-10-23,Florida,12,0.036212667001091534,0.000766649692047437,0.0001730932562557681,3.4252663883629906e-06,21312211
5647,2020-10-24,Florida,12,0.036422452837014424,0.0007702626442652994,0.00020978583592288946,3.6129522178623326e-06,21312211
5648,2020-10-25,Florida,12,0.03653436051285341,0.0007708257017537974,0.00011190767583898264,5.630574884980258e-07,21312211
5649,2020-10-26,Florida,12,0.03669281427440822,0.0007717641309012941,0.00015845376155481945,9.384291474967097e-07,21312211
5650,2020-10-27,Florida,12,0.03689448269820527,0.0007743917325142849,0.00020166842379704293,2.627601612990787e-06,21312211
5651,2020-10-28,Florida,12,0.03708756449530272,0.0007774885487010241,0.00019308179709744803,3.0968161867391423e-06,21312211
5652,2020-10-29,Florida,12,0.037284540773362275,0.0007811015009188863,0.00019697627805955937,3.6129522178623326e-06,21312211
5653,2020-10-30,Florida,12,0.037546925563002355,0.0007844798458498746,0.00026238478964008005,3.378344930988155e-06,21312211
5654,2020-10-31,Florida,12,0.037656299480143096,0.0007864036256022427,0.00010937391714074152,1.923779752368255e-06,21312211
5655,2020-11-01,Florida,12,0.03788457237027167,0.0007877174264087381,0.00022827289012857465,1.3138008064953936e-06,21312211
5656,2020-11-02,Florida,12,0.03810280406852203,0.0007898288919906057,0.00021823169825035984,2.111465581867597e-06,21312211
